bseTest, 000151, 251, 253, SHVR, 8395, 20, 419.750000, ZIC, 6730, 20, 336.500000, 
bseTest, 000152, 250, 252, SHVR, 8519, 20, 425.950000, ZIC, 6730, 20, 336.500000, 
bseTest, 000152, 249, 251, SHVR, 8618, 20, 430.900000, ZIC, 6730, 20, 336.500000, 
bseTest, 000152, 249, 251, SHVR, 8719, 20, 435.950000, ZIC, 6840, 20, 342.000000, 
bseTest, 000152, 244, 250, SHVR, 8896, 20, 444.800000, ZIC, 7009, 20, 350.450000, 
bseTest, 000153, 244, 246, SHVR, 8904, 20, 445.200000, ZIC, 7152, 20, 357.600000, 
bseTest, 000153, 245, 247, SHVR, 9105, 20, 455.250000, ZIC, 7152, 20, 357.600000, 
bseTest, 000154, 246, 248, SHVR, 9380, 20, 469.000000, ZIC, 7152, 20, 357.600000, 
bseTest, 000154, 246, 253, SHVR, 9476, 20, 473.800000, ZIC, 7305, 20, 365.250000, 
bseTest, 000154, 246, 253, SHVR, 9476, 20, 473.800000, ZIC, 7546, 20, 377.300000, 
bseTest, 000155, 248, 282, SHVR, 9540, 20, 477.000000, ZIC, 7607, 20, 380.350000, 
bseTest, 000157, 257, 340, SHVR, 9540, 20, 477.000000, ZIC, 7778, 20, 388.900000, 
bseTest, 000161, 263, 330, SHVR, 9540, 20, 477.000000, ZIC, 7855, 20, 392.750000, 
bseTest, 000180, 241, 379, SHVR, 9712, 20, 485.600000, ZIC, 8017, 20, 400.850000, 
bseTest, 000181, 342, 368, SHVR, 9729, 20, 486.450000, ZIC, 8247, 20, 412.350000, 
bseTest, 000181, 343, 365, SHVR, 9892, 20, 494.600000, ZIC, 8373, 20, 418.650000, 
bseTest, 000181, 342, 362, SHVR, 9974, 20, 498.700000, ZIC, 8625, 20, 431.250000, 
bseTest, 000181, 342, 362, SHVR, 9974, 20, 498.700000, ZIC, 8741, 20, 437.050000, 
bseTest, 000181, 325, 362, SHVR, 9974, 20, 498.700000, ZIC, 8880, 20, 444.000000, 
bseTest, 000181, 269, 362, SHVR, 9974, 20, 498.700000, ZIC, 8908, 20, 445.400000, 
bseTest, 000182, 270, 273, SHVR, 10180, 20, 509.000000, ZIC, 9039, 20, 451.950000, 
bseTest, 000182, 269, 272, SHVR, 10291, 20, 514.550000, ZIC, 9039, 20, 451.950000, 
bseTest, 000182, 269, 271, SHVR, 10505, 20, 525.250000, ZIC, 9039, 20, 451.950000, 
bseTest, 000182, 269, 271, SHVR, 10599, 20, 529.950000, ZIC, 9107, 20, 455.350000, 
bseTest, 000182, 265, 270, SHVR, 10737, 20, 536.850000, ZIC, 9107, 20, 455.350000, 
bseTest, 000183, 262, 268, SHVR, 11073, 20, 553.650000, ZIC, 9107, 20, 455.350000, 
bseTest, 000184, 237, 263, SHVR, 11231, 20, 561.550000, ZIC, 9107, 20, 455.350000, 
bseTest, 000184, 213, 263, SHVR, 11340, 20, 567.000000, ZIC, 9298, 20, 464.900000, 
bseTest, 000188, 118, 259, SHVR, 11406, 20, 570.300000, ZIC, 9331, 20, 466.550000, 
bseTest, 000189, 210, 430, SHVR, 11427, 20, 571.350000, ZIC, 9449, 20, 472.450000, 
bseTest, 000210, 292, 312, SHVR, 11610, 20, 580.500000, ZIC, 9539, 20, 476.950000, 
bseTest, 000210, 293, 312, SHVR, 11679, 20, 583.950000, ZIC, 9717, 20, 485.850000, 
bseTest, 000211, 292, 312, SHVR, 11850, 20, 592.500000, ZIC, 9870, 20, 493.500000, 
bseTest, 000211, 293, 298, SHVR, 11970, 20, 598.500000, ZIC, 10072, 20, 503.600000, 
bseTest, 000212, 295, 297, SHVR, 12053, 20, 602.650000, ZIC, 10228, 20, 511.400000, 
bseTest, 000212, 295, 297, SHVR, 12197, 20, 609.850000, ZIC, 10320, 20, 516.000000, 
